-1.033042,-0.158159,-1.034246,-0.911788,0.742947,-0.7118359999999999,-0.826485,-0.802687,-1.203419,0.453972,-0.926383,0.628029,-0.90643,-0.6657069999999999,0.6113649999999999,-0.900724,-0.458022,-0.421281,-0.318715,-0.180768,-1.078732,-0.18519,-1.0872190000000002,-0.8880680000000001,0.391516,-0.953351,-0.901735,-0.751071,-1.112638,-0.306218
-0.428092,1.089149,-0.4374,-0.450759,-1.233317,-0.550559,-0.432134,-0.736654,-1.086589,-0.369656,-0.5784560000000001,-0.2737,-0.703468,-0.480233,-0.6240180000000001,-0.141855,-0.057485,-0.503683,-0.8345090000000001,-0.146725,-0.428493,0.917263,-0.494183,-0.451051,-0.423831,0.579746,0.570481,0.051676,-0.12093800000000003,0.65968
1.114105,-0.730617,1.162839,0.998595,0.721598,2.089571,0.999384,1.523931,1.242713,0.557457,2.07684,-1.208994,1.7053509999999998,2.078346,0.299686,1.839429,0.486953,1.444293,0.649913,1.232757,1.267513,-1.102,1.275989,1.282251,0.676449,1.96653,0.510512,1.455568,1.375509,1.488146
-0.944998,0.626063,-0.954749,-0.8389790000000001,-0.594251,-0.889033,-0.661136,-0.8996719999999999,0.746185,-0.429195,-0.351797,0.7332609999999999,-0.309918,-0.44305,-0.166,-0.223454,-0.065774,-0.218356,-0.254543,-0.4179310000000001,-0.726692,1.036139,-0.702088,-0.6874899999999999,-0.090679,-0.538588,-0.381348,-0.605352,0.103933,-0.405966
1.934906,0.993739,1.933096,2.016784,0.308838,1.066192,2.290035,2.117192,1.436213,-0.541186,2.161296,-0.718577,1.735548,2.146551,-0.586017,0.760202,2.098385,1.110141,0.419864,0.456586,1.928106,0.215406,1.728734,1.985416,-0.493969,0.400354,2.048118,1.460136,0.364396,-0.302339
-0.635423,0.43757,-0.6417039999999999,-0.6288,0.097477,-0.4385560000000001,-0.794093,-0.699769,0.757138,0.014515,-0.470901,-0.025135,-0.463378,-0.457791,0.951379,0.282346,-0.517041,-0.408791,0.246722,-0.57604,-0.6666380000000001,0.249603,-0.660388,-0.628776,0.448503,-0.226243,-0.7473989999999999,-0.486889,0.281889,-0.578309
0.13993599999999998,1.100785,0.107134,0.022215,-0.471135,-0.346452,-0.725418,-0.499092,-0.4622770000000001,-0.586549,-0.119364,-0.192055,-0.290612,-0.144707,-0.724356,-0.40789,-0.68581,-0.517471,0.037256,-0.341146,-0.032964999999999994,0.559006,-0.129902,-0.135154,-0.914793,-0.494058,-0.864986,-0.687423,-0.612744,-0.636496
-1.490873,-0.8842040000000001,-1.451091,-1.177143,-0.955772,-0.5185310000000001,-0.522153,-0.6476649999999999,0.432204,0.483742,0.479765,-0.030578,0.698459,-0.223473,1.296393,0.196276,0.008166,0.5294300000000001,0.947766,0.143394,-1.302174,-1.299041,-1.250743,-1.017099,-1.353152,-0.8235790000000001,-0.8528959999999999,-1.019972,-0.755108,-0.533977
-0.32300700000000004,-1.177414,-0.32495100000000005,-0.39985,-0.123848,-0.088901,-0.645568,-0.720662,-0.582759,1.3584040000000002,-0.8076399999999999,-1.044433,-0.962418,-0.57044,-0.603351,-0.135708,-0.025323,-0.726884,-0.502754,0.720983,-0.5278930000000001,-1.4276879999999998,-0.592179,-0.535431,-0.796437,-0.361105,-0.61019,-0.8543069999999999,-0.7583439999999999,0.93953
1.332796,0.623736,1.307005,1.294382,0.38712,0.654944,0.88639,0.993606,0.479666,-0.209467,1.493953,1.295707,0.805385,1.398493,0.344354,0.8608030000000001,0.706785,1.061478,0.39807,0.272377,1.323425,0.855382,1.133017,1.269946,0.290694,0.585471,0.5709609999999999,0.85564,0.17188,-0.044655
